209.48239892721176,135.01510329544544,140.4247623682022,153.86148838698864,"VSDType2",0.9864202737808228,03ad8ec729fc42fcf749c8029d9db3c2-_1_1-00004.png
212.88105860352516,138.19827675819397,138.31113427877426,145.94705164432526,"VSDType2",0.9892407059669495,03ad8ec729fc42fcf749c8029d9db3c2-_1_1-00005.png
200.29291346669197,139.06483295559883,114.95154976844788,140.28536939620972,"VSDType2",0.9661797285079956,03ad8ec729fc42fcf749c8029d9db3c2-_1_1-00013.png
216.1691603064537,128.77950163185596,133.5384839773178,160.13867591321468,"VSDType2",0.9867801070213318,03ad8ec729fc42fcf749c8029d9db3c2-_1_1-00014.png
217.03736186027527,137.02949832379818,137.2050502896309,148.7303278595209,"VSDType2",0.9913980960845947,03ad8ec729fc42fcf749c8029d9db3c2-_1_1-00016.png
228.70881289243698,245.56063637137413,95.11074274778366,65.92955365777016,"VSDType2",0.6380842924118042,03ad8ec729fc42fcf749c8029d9db3c2-_1_1-00022-difficult.png
197.22844898700714,129.07872140407562,135.97874343395233,164.29891008138657,"VSDType2",0.8747442364692688,03ad8ec729fc42fcf749c8029d9db3c2-_1_1-00024.png
212.32171341776848,136.17747129499912,141.18288919329643,162.77159593999386,"VSDType2",0.9828913807868958,03ad8ec729fc42fcf749c8029d9db3c2-_1_1-00025.png
205.94731718301773,135.8427396118641,134.55724775791168,144.01311922073364,"VSDType2",0.9884071946144104,03ad8ec729fc42fcf749c8029d9db3c2-_1_1-00026.png
220.89319199323654,199.2696871161461,131.04468941688538,115.10307615995407,"VSDType2",0.9848522543907166,03ad8ec729fc42fcf749c8029d9db3c2-_1_2-00002.png
218.75821709632874,151.51084318757057,143.02276968955994,142.64397802948952,"VSDType2",0.9911826848983765,03ad8ec729fc42fcf749c8029d9db3c2-_1_2-00003.png
225.05743727087975,137.4311728924513,148.2156117260456,154.50996901094913,"VSDType2",0.9777020215988159,03ad8ec729fc42fcf749c8029d9db3c2-_1_2-00004.png
225.99402844905853,140.84538947045803,127.72492468357086,129.0152468830347,"VSDType2",0.9914628267288208,03ad8ec729fc42fcf749c8029d9db3c2-_1_2-00005.png
224.52391415834427,152.16437968611717,120.06755590438843,125.5451654791832,"VSDType2",0.987690806388855,03ad8ec729fc42fcf749c8029d9db3c2-_1_2-00012.png
224.86212238669395,139.14130952954292,147.0127947628498,150.9725737273693,"VSDType2",0.9812406897544861,03ad8ec729fc42fcf749c8029d9db3c2-_1_2-00013.png
231.39838457107544,140.9480168223381,133.5381057858467,144.3909466266632,"VSDType2",0.9867638349533081,03ad8ec729fc42fcf749c8029d9db3c2-_1_2-00014.png
219.51949551701546,139.59494054317474,113.22136580944061,130.3629480600357,"VSDType2",0.9873528480529785,03ad8ec729fc42fcf749c8029d9db3c2-_1_2-00022.png
223.10531795024872,137.99246987700462,153.91275107860565,159.45660737156868,"VSDType2",0.9657366871833801,03ad8ec729fc42fcf749c8029d9db3c2-_1_2-00023.png
224.51011016964912,139.26138223707676,150.62826320528984,138.04588441550732,"VSDType2",0.9920371770858765,03ad8ec729fc42fcf749c8029d9db3c2-_1_2-00024.png
304.2190892994404,139.42695781588554,70.54680749773979,99.25427252054214,"VSDType1",0.9229702353477478,1546fea49902ee2dbc640573d57a6d1d-_1_1-00001.png
300.59542670845985,186.81237450242043,48.455950319767,62.48332804441452,"VSDType1",0.7652081847190857,1546fea49902ee2dbc640573d57a6d1d-_1_1-00002.png
284.5410726964474,165.3902542591095,82.62939468026161,69.06076204776764,"VSDType1",0.9592334628105164,1546fea49902ee2dbc640573d57a6d1d-_1_1-00006.png
316.87532991170883,142.3100487291813,62.396508157253265,97.88880676031113,"VSDType1",0.8646741509437561,1546fea49902ee2dbc640573d57a6d1d-_1_1-00013.png
305.1227357983589,130.6287869811058,82.47881144285202,121.07887834310532,"VSDType1",0.9190409779548645,1546fea49902ee2dbc640573d57a6d1d-_1_1-00014.png
313.1633386015892,153.8989588022232,59.60276573896408,94.22317689657211,"VSDType1",0.9389229416847229,1546fea49902ee2dbc640573d57a6d1d-_1_1-00016.png
308.68592977523804,166.64806267619133,62.95186132192612,67.57933902740479,"VSDType1",0.9711039662361145,1546fea49902ee2dbc640573d57a6d1d-_1_1-00017.png
283.43292966485023,106.87629680335522,126.09905853867531,145.8629049807787,"VSDType1",0.9535096883773804,1546fea49902ee2dbc640573d57a6d1d-_1_1-00018.png
314.9936592578888,145.91367942094803,85.87139904499054,110.15701586008072,"VSDType1",0.9551916718482971,1546fea49902ee2dbc640573d57a6d1d-_1_1-00020.png
